Start time:25.08.2021,17:00:15,Wednesday
Intervals,Cage1-total,Cage1-amb,Cage2-total,Cage2-amb,Cage3-total,Cage3-amb,Cage4-total,Cage4-amb
26788,0,0,4,2,0,0,0,0
26789,14,1,0,0,0,0,0,0
26790,7,0,0,0,0,0,0,0
26791,13,1,1,1,2,1,0,0
26792,12,1,6,5,0,0,0,0
26793,0,0,1,0,0,0,0,0
26794,0,0,8,6,0,0,0,0
26795,0,0,5,3,0,0,0,0
26796,0,0,0,0,0,0,0,0
26797,3,1,0,0,0,0,0,0
26798,0,0,0,0,9,6,0,0
26799,2,0,0,0,0,0,0,0
26800,13,5,0,0,0,0,0,0
26801,3,0,0,0,0,0,0,0
26802,2,0,0,0,0,0,0,0
26803,3,2,0,0,0,0,0,0
26804,1,0,0,0,6,4,0,0
26805,0,0,0,0,0,0,0,0
26806,3,1,0,0,9,5,0,0
26807,13,2,0,0,10,6,0,0
26808,10,3,0,0,8,6,0,0
26809,6,0,1,1,0,0,0,0
26810,5,1,0,0,2,0,0,0
26811,0,0,0,0,0,0,0,0
26812,0,0,3,1,0,0,0,0
26813,0,0,6,0,0,0,0,0
26814,0,0,10,0,0,0,0,0
26815,0,0,6,0,0,0,0,0
26816,0,0,0,0,0,0,6,4
26817,0,0,2,2,0,0,4,3
26818,0,0,4,1,0,0,0,0
26819,3,1,8,1,0,0,3,3
26820,1,0,1,1,0,0,5,2
26821,1,0,3,0,0,0,0,0
26822,5,4,2,1,0,0,6,3
26823,10,0,3,1,0,0,0,0
26824,1,1,0,0,0,0,0,0
26825,9,3,0,0,0,0,9,4
26826,1,1,0,0,0,0,12,3
26827,2,1,0,0,0,0,1,0
26828,5,1,2,1,8,4,0,0
26829,0,0,2,1,0,0,7,5
26830,2,1,1,0,0,0,12,2
26831,0,0,3,1,0,0,0,0
26832,0,0,0,0,5,3,0,0
26833,0,0,8,3,7,2,12,4
26834,0,0,10,1,0,0,0,0
26835,0,0,14,2,13,5,0,0
26836,0,0,0,0,0,0,1,1
26837,0,0,0,0,0,0,9,3
26838,0,0,0,0,0,0,0,0
26839,0,0,2,0,1,1,0,0
26840,0,0,0,0,2,0,0,0
26841,0,0,0,0,0,0,4,4
26842,0,0,0,0,0,0,6,2
26843,0,0,0,0,0,0,0,0
26844,0,0,0,0,0,0,0,0
26845,6,2,0,0,5,3,0,0
26846,11,2,0,0,0,0,1,1
26847,7,2,0,0,1,1,4,2
26848,1,1,3,1,2,2,0,0
26849,0,0,0,0,0,0,0,0
26850,1,1,0,0,0,0,9,5
26851,0,0,0,0,4,2,3,2
26852,0,0,0,0,2,0,0,0
26853,0,0,0,0,0,0,0,0
26854,6,1,0,0,0,0,1,1
26855,9,0,0,0,0,0,0,0
26856,15,0,0,0,7,4,0,0
26857,16,2,0,0,0,0,0,0
26858,2,0,0,0,0,0,0,0
26859,0,0,0,0,0,0,0,0
26860,7,0,0,0,0,0,0,0
26861,2,0,0,0,0,0,0,0
26862,10,0,0,0,0,0,0,0
26863,2,0,0,0,0,0,2,1
26864,0,0,0,0,8,5,0,0
26865,2,1,0,0,6,0,0,0
26866,2,0,0,0,8,5,0,0
26867,4,2,0,0,8,3,0,0
26868,8,0,0,0,0,0,0,0
26869,3,1,0,0,9,5,0,0
26870,0,0,2,2,7,4,0,0
26871,0,0,0,0,0,0,0,0
26872,0,0,0,0,0,0,0,0
26873,3,1,0,0,3,2,0,0
26874,21,3,5,2,3,2,0,0
26875,5,1,5,1,0,0,0,0
26876,6,3,26,1,0,0,0,0
26877,0,0,5,0,6,3,2,2
26878,21,2,1,1,1,0,13,6
26879,15,1,0,0,0,0,0,0
26880,9,1,0,0,3,2,0,0
26881,2,2,5,0,0,0,0,0
26882,4,0,3,1,0,0,0,0
26883,4,0,0,0,0,0,0,0
26884,8,4,3,0,0,0,0,0
26885,8,8,23,3,0,0,0,0
26886,0,0,2,0,0,0,0,0
26887,6,0,0,0,0,0,0,0
26888,5,0,1,0,0,0,0,0
26889,9,0,1,1,0,0,0,0
26890,2,0,3,1,0,0,0,0
26891,0,0,3,0,0,0,0,0
26892,0,0,9,3,1,1,0,0
26893,0,0,2,0,4,3,0,0
26894,0,0,0,0,0,0,0,0
26895,4,1,5,2,0,0,0,0
26896,12,0,0,0,0,0,0,0
26897,0,0,0,0,0,0,0,0
26898,0,0,4,2,0,0,0,0
26899,1,1,7,3,0,0,0,0
26900,1,1,2,2,0,0,0,0
26901,0,0,0,0,0,0,0,0
26902,4,1,0,0,0,0,0,0
26903,0,0,0,0,0,0,0,0
26904,0,0,0,0,0,0,0,0
26905,0,0,0,0,0,0,0,0
26906,0,0,0,0,0,0,0,0
26907,4,1,0,0,0,0,0,0
26908,7,4,0,0,0,0,0,0
26909,0,0,0,0,0,0,0,0
26910,2,0,0,0,0,0,0,0
26911,9,4,0,0,0,0,0,0
26912,3,1,1,1,0,0,0,0
26913,4,1,4,3,0,0,0,0
26914,2,1,5,3,0,0,0,0
26915,8,4,0,0,0,0,0,0
26916,6,3,0,0,0,0,2,2
26917,8,4,0,0,0,0,2,1
26918,4,3,0,0,0,0,1,1
26919,8,6,0,0,0,0,0,0
26920,10,5,0,0,0,0,1,1
26921,13,7,0,0,1,1,7,3
26922,2,2,6,4,7,3,0,0
26923,10,3,1,1,0,0,0,0
26924,2,1,4,0,8,4,0,0
26925,14,7,10,7,9,4,0,0
26926,0,0,4,0,0,0,0,0
26927,4,1,2,2,0,0,0,0
26928,5,0,4,2,0,0,0,0
26929,2,2,6,4,0,0,0,0
26930,4,0,0,0,0,0,0,0
26931,18,0,0,0,0,0,0,0
26932,15,0,0,0,0,0,0,0
26933,2,0,0,0,0,0,0,0
26934,0,0,0,0,0,0,0,0
26935,2,0,3,2,0,0,0,0
26936,3,0,4,2,0,0,0,0
26937,1,0,0,0,0,0,0,0
26938,3,1,0,0,0,0,1,1
26939,5,2,5,3,0,0,0,0
26940,4,1,8,5,0,0,0,0
26941,6,0,1,1,0,0,1,1
26942,0,0,1,0,0,0,0,0
26943,5,2,12,4,0,0,0,0
26944,7,2,0,0,0,0,0,0
26945,9,4,0,0,0,0,0,0
26946,0,0,5,4,0,0,0,0
26947,1,1,9,4,0,0,0,0
26948,0,0,5,3,0,0,0,0
26949,1,1,0,0,0,0,0,0
26950,0,0,0,0,8,4,0,0
26951,0,0,0,0,6,3,0,0
26952,1,1,0,0,0,0,0,0
26953,2,0,0,0,0,0,0,0
26954,10,5,0,0,8,3,0,0
26955,7,4,0,0,10,5,0,0
26956,5,3,0,0,2,1,0,0
26957,3,0,0,0,1,0,0,0
26958,9,6,0,0,0,0,0,0
26959,8,1,0,0,0,0,0,0
26960,6,3,0,0,1,1,0,0
26961,6,1,5,4,7,5,0,0
26962,15,4,3,3,0,0,0,0
26963,9,4,3,2,0,0,0,0
26964,10,5,8,5,0,0,0,0
26965,9,3,2,1,0,0,0,0
26966,1,0,1,0,0,0,0,0
26967,6,4,2,2,0,0,0,0
26968,10,4,0,0,0,0,0,0
26969,0,0,0,0,0,0,0,0
26970,2,0,0,0,0,0,0,0
26971,1,1,1,1,0,0,0,0
26972,2,0,0,0,0,0,0,0
26973,5,1,0,0,0,0,0,0
26974,7,2,1,1,0,0,0,0
26975,6,4,4,3,0,0,0,0
26976,8,1,4,3,0,0,0,0
26977,1,0,0,0,0,0,0,0
26978,1,1,0,0,0,0,0,0
26979,5,0,0,0,0,0,0,0
26980,14,5,2,2,0,0,0,0
26981,6,5,5,2,0,0,0,0
26982,6,2,5,2,0,0,0,0
26983,14,8,8,6,0,0,0,0
26984,4,1,5,5,0,0,0,0
26985,5,0,2,2,0,0,0,0
26986,4,1,8,5,0,0,0,0
26987,0,0,6,1,0,0,0,0
26988,0,0,9,5,0,0,0,0
26989,14,10,4,2,0,0,0,0
26990,7,2,2,2,0,0,0,0
26991,17,7,5,3,0,0,0,0
26992,12,5,7,3,0,0,0,0
26993,7,2,9,6,0,0,0,0
26994,6,2,2,1,0,0,0,0
26995,0,0,8,4,0,0,0,0
26996,0,0,2,0,0,0,0,0
26997,0,0,3,1,1,1,0,0
26998,7,4,4,2,5,4,0,0
26999,2,2,4,3,1,1,0,0
27000,17,7,8,6,1,1,0,0
27001,9,5,4,2,6,4,0,0
27002,11,7,3,0,1,1,0,0
27003,13,3,4,2,3,3,0,0
27004,0,0,9,1,0,0,0,0
27005,6,4,17,2,0,0,0,0
27006,16,9,14,3,0,0,0,0
27007,2,1,6,2,0,0,0,0
27008,7,5,0,0,0,0,0,0
27009,22,10,1,1,0,0,0,0
27010,4,2,9,6,0,0,0,0
27011,0,0,3,1,0,0,0,0
27012,0,0,4,2,0,0,0,0
27013,0,0,3,3,0,0,0,0
27014,0,0,3,1,0,0,0,0
27015,4,2,13,6,0,0,0,0
27016,10,6,11,7,0,0,0,0
27017,7,3,2,0,0,0,0,0
27018,4,1,0,0,0,0,0,0
27019,10,4,0,0,0,0,0,0
27020,8,4,0,0,0,0,0,0
27021,0,0,0,0,0,0,0,0
27022,1,0,0,0,0,0,0,0
27023,1,0,0,0,0,0,0,0
27024,1,0,0,0,0,0,0,0
27025,0,0,0,0,0,0,0,0
27026,0,0,0,0,0,0,0,0
27027,0,0,0,0,0,0,0,0
27028,0,0,0,0,0,0,0,0
27029,1,0,0,0,0,0,0,0
27030,2,0,0,0,0,0,0,0
27031,0,0,0,0,0,0,0,0
27032,0,0,0,0,0,0,0,0
27033,0,0,0,0,0,0,0,0
27034,0,0,0,0,0,0,0,0
27035,0,0,0,0,9,3,0,0
27036,0,0,1,1,0,0,0,0
27037,0,0,0,0,0,0,0,0
27038,0,0,0,0,1,1,0,0
27039,0,0,0,0,1,0,0,0
27040,0,0,0,0,0,0,0,0
27041,0,0,0,0,0,0,0,0
27042,0,0,0,0,8,1,0,0
27043,0,0,0,0,0,0,0,0
27044,0,0,0,0,7,4,0,0
27045,0,0,1,0,1,0,0,0
27046,0,0,1,0,0,0,0,0
27047,0,0,1,0,0,0,0,0
27048,1,1,0,0,0,0,0,0
27049,10,3,0,0,0,0,0,0
27050,6,1,0,0,0,0,0,0
27051,0,0,0,0,6,3,0,0
27052,0,0,0,0,0,0,0,0
27053,2,1,1,1,0,0,0,0
27054,0,0,1,0,0,0,0,0
27055,0,0,0,0,0,0,0,0
27056,0,0,0,0,7,4,0,0
27057,0,0,1,0,0,0,0,0
27058,2,1,0,0,0,0,0,0
27059,1,0,1,1,0,0,0,0
27060,0,0,2,0,0,0,0,0
27061,0,0,0,0,0,0,0,0
27062,0,0,1,1,9,4,0,0
27063,0,0,0,0,3,0,0,0
27064,0,0,0,0,0,0,0,0
27065,0,0,0,0,0,0,0,0
27066,0,0,11,0,0,0,0,0
27067,0,0,2,0,0,0,0,0
27068,0,0,1,0,0,0,0,0
27069,0,0,0,0,0,0,0,0
27070,1,1,0,0,0,0,0,0
27071,13,2,4,3,0,0,0,0
27072,3,2,4,2,1,1,0,0
27073,0,0,3,2,7,5,0,0
27074,0,0,0,0,0,0,0,0
27075,5,0,0,0,0,0,0,0
27076,0,0,2,1,0,0,0,0
27077,0,0,1,1,11,4,0,0
27078,0,0,1,1,2,1,0,0
27079,0,0,0,0,0,0,0,0
27080,0,0,2,0,12,8,0,0
27081,0,0,0,0,0,0,0,0
27082,0,0,0,0,0,0,0,0
27083,0,0,0,0,0,0,0,0
27084,0,0,7,1,0,0,0,0
27085,0,0,4,2,0,0,0,0
27086,0,0,11,6,0,0,0,0
27087,0,0,0,0,0,0,0,0
27088,0,0,8,3,0,0,0,0
27089,0,0,0,0,0,0,0,0
27090,0,0,0,0,0,0,0,0
27091,0,0,0,0,0,0,0,0
27092,0,0,0,0,0,0,0,0
27093,2,0,0,0,0,0,0,0
27094,4,1,2,2,0,0,0,0
27095,11,1,6,3,0,0,0,0
27096,0,0,3,1,0,0,0,0
27097,0,0,4,3,0,0,0,0
27098,1,1,2,2,0,0,0,0
27099,0,0,2,1,0,0,0,0
27100,5,1,0,0,0,0,0,0
27101,0,0,0,0,0,0,0,0
27102,0,0,0,0,0,0,0,0
27103,0,0,4,2,0,0,0,0
27104,0,0,0,0,0,0,0,0
27105,0,0,8,3,0,0,0,0
27106,0,0,2,0,0,0,0,0
27107,0,0,8,3,0,0,0,0
27108,0,0,8,4,0,0,0,0
27109,0,0,0,0,0,0,0,0
27110,0,0,3,2,0,0,0,0
27111,0,0,7,2,0,0,0,0
27112,0,0,6,3,0,0,0,0
27113,0,0,11,4,0,0,0,0
27114,0,0,0,0,0,0,0,0
27115,0,0,0,0,0,0,0,0
27116,0,0,0,0,0,0,0,0
27117,5,0,0,0,0,0,0,0
27118,0,0,0,0,0,0,0,0
27119,1,1,0,0,0,0,0,0
27120,3,0,0,0,0,0,0,0
27121,1,0,0,0,0,0,0,0
27122,1,0,0,0,0,0,0,0
27123,0,0,2,2,0,0,0,0
27124,0,0,7,3,0,0,0,0
27125,0,0,7,1,0,0,0,0
27126,0,0,6,3,0,0,0,0
27127,0,0,2,0,0,0,0,0
27128,0,0,0,0,0,0,0,0
27129,0,0,1,0,0,0,0,0
27130,1,1,0,0,0,0,0,0
27131,8,2,0,0,0,0,0,0
27132,0,0,0,0,0,0,0,0
27133,3,1,0,0,0,0,0,0
27134,10,8,9,5,0,0,0,0
27135,9,6,1,0,0,0,0,0
27136,18,9,0,0,0,0,0,0
27137,0,0,6,4,0,0,0,0
27138,12,4,0,0,0,0,0,0
27139,13,4,0,0,0,0,0,0
27140,0,0,2,1,0,0,0,0
27141,0,0,0,0,0,0,0,0
27142,0,0,1,0,0,0,0,0
27143,0,0,1,0,0,0,0,0
27144,9,3,0,0,0,0,0,0
27145,7,0,0,0,0,0,0,0
27146,9,3,1,1,0,0,0,0
27147,0,0,4,2,0,0,0,0
27148,1,1,1,1,0,0,0,0
27149,0,0,1,1,0,0,0,0
27150,0,0,2,0,0,0,0,0
27151,0,0,2,0,0,0,0,0
27152,0,0,1,0,0,0,0,0
27153,0,0,2,0,0,0,0,0
27154,0,0,2,1,0,0,0,0
27155,0,0,0,0,0,0,0,0
27156,0,0,0,0,0,0,1,1
27157,0,0,1,1,0,0,0,0
27158,0,0,0,0,0,0,0,0
27159,0,0,2,1,0,0,0,0
27160,0,0,5,2,0,0,0,0
27161,0,0,2,2,0,0,0,0
27162,0,0,6,3,0,0,0,0
27163,0,0,4,1,0,0,0,0
27164,0,0,3,1,0,0,0,0
27165,0,0,4,2,0,0,0,0
27166,0,0,1,0,0,0,0,0
27167,0,0,1,0,0,0,0,0
27168,0,0,0,0,0,0,0,0
27169,0,0,5,3,0,0,0,0
27170,0,0,3,1,1,1,0,0
27171,0,0,7,2,10,4,0,0
27172,0,0,6,1,0,0,0,0
27173,0,0,0,0,0,0,0,0
27174,0,0,1,0,0,0,0,0
27175,0,0,1,0,0,0,0,0
27176,0,0,0,0,0,0,0,0
27177,0,0,0,0,0,0,0,0
27178,0,0,1,0,0,0,0,0
27179,0,0,0,0,0,0,0,0
27180,0,0,4,0,0,0,0,0
27181,0,0,0,0,0,0,0,0
27182,0,0,0,0,0,0,0,0
27183,0,0,0,0,0,0,0,0
27184,0,0,0,0,0,0,0,0
27185,0,0,0,0,0,0,0,0
27186,0,0,0,0,0,0,0,0
27187,0,0,0,0,0,0,0,0
27188,0,0,0,0,0,0,0,0
27189,0,0,0,0,0,0,0,0
27190,0,0,1,0,0,0,0,0
27191,0,0,0,0,0,0,0,0
27192,0,0,0,0,0,0,0,0
27193,0,0,0,0,3,1,0,0
27194,0,0,0,0,0,0,0,0
27195,0,0,0,0,9,3,0,0
27196,0,0,0,0,0,0,0,0
27197,1,0,1,1,0,0,0,0
27198,2,0,0,0,0,0,0,0
27199,0,0,0,0,0,0,0,0
27200,0,0,0,0,0,0,0,0
27201,0,0,0,0,0,0,0,0
27202,0,0,0,0,0,0,1,1
27203,0,0,0,0,0,0,0,0
27204,0,0,0,0,0,0,0,0
27205,0,0,0,0,0,0,0,0
27206,0,0,0,0,0,0,0,0
27207,0,0,0,0,0,0,1,0
27208,2,1,0,0,0,0,0,0
27209,11,5,0,0,0,0,0,0
27210,12,6,0,0,0,0,0,0
27211,5,3,0,0,0,0,0,0
27212,1,0,0,0,0,0,0,0
27213,4,0,0,0,0,0,0,0
27214,0,0,0,0,0,0,0,0
27215,2,0,0,0,0,0,0,0
27216,2,0,0,0,0,0,0,0
27217,11,7,0,0,0,0,0,0
27218,11,8,0,0,0,0,0,0
27219,15,5,0,0,0,0,0,0
27220,5,4,3,2,0,0,0,0
27221,1,0,2,0,0,0,0,0
27222,0,0,0,0,0,0,0,0
27223,1,0,0,0,0,0,0,0
27224,1,1,0,0,0,0,0,0
27225,10,3,0,0,0,0,0,0
27226,11,4,0,0,0,0,0,0
27227,3,1,2,1,0,0,0,0
27228,0,0,14,0,0,0,0,0
27229,2,1,4,2,0,0,0,0
27230,1,1,4,2,0,0,0,0
27231,0,0,0,0,0,0,0,0
27232,0,0,0,0,0,0,0,0
27233,12,7,10,4,0,0,0,0
27234,6,6,4,1,0,0,0,0
27235,11,4,2,2,0,0,0,0
27236,13,9,7,5,13,8,0,0
27237,0,0,6,2,11,7,0,0
27238,5,3,0,0,4,2,0,0
27239,7,1,0,0,1,0,3,2
27240,0,0,8,4,11,8,6,3
27241,0,0,4,0,0,0,0,0
27242,0,0,1,0,6,6,0,0
27243,1,0,0,0,5,2,0,0
27244,4,0,0,0,0,0,0,0
27245,1,1,8,3,0,0,2,1
27246,1,1,1,0,0,0,0,0
27247,3,1,0,0,0,0,0,0
27248,7,4,1,1,0,0,0,0
27249,11,3,0,0,0,0,0,0
27250,5,3,4,1,0,0,0,0
27251,1,1,2,1,0,0,0,0
27252,0,0,0,0,0,0,0,0
27253,1,0,0,0,0,0,0,0
27254,0,0,0,0,0,0,1,1
27255,0,0,0,0,0,0,1,0
27256,1,1,0,0,0,0,10,6
27257,1,1,0,0,0,0,5,1
27258,11,7,4,4,0,0,15,11
27259,8,6,1,1,0,0,8,4
27260,6,2,2,0,0,0,15,7
27261,12,9,3,3,0,0,6,5
27262,10,2,3,1,0,0,6,3
27263,0,0,5,2,0,0,0,0
27264,8,2,0,0,0,0,1,1
27265,9,5,2,2,0,0,12,5
27266,1,1,7,4,0,0,1,1
27267,4,0,0,0,0,0,0,0
27268,0,0,0,0,0,0,2,1
27269,0,0,0,0,0,0,9,3
27270,0,0,3,2,0,0,8,3
27271,0,0,4,3,0,0,13,8
27272,0,0,0,0,0,0,1,0
27273,5,3,4,2,0,0,4,3
27274,19,11,0,0,0,0,11,4
27275,7,3,9,6,0,0,5,4
27276,7,5,5,3,0,0,2,2
27277,2,0,6,5,0,0,12,7
27278,13,4,0,0,0,0,2,0
27279,15,10,8,6,0,0,7,6
27280,14,10,16,13,0,0,12,6
27281,10,6,2,2,0,0,0,0
27282,3,2,1,0,0,0,6,4
27283,12,4,0,0,0,0,0,0
27284,0,0,1,1,0,0,3,1
27285,0,0,12,5,0,0,0,0
27286,0,0,1,0,0,0,1,1
27287,1,1,4,3,0,0,2,1
27288,19,2,5,4,0,0,0,0
27289,0,0,7,3,0,0,0,0
27290,2,2,4,2,0,0,0,0
27291,4,0,0,0,0,0,0,0
27292,3,2,0,0,0,0,15,7
27293,1,1,0,0,0,0,12,3
27294,10,0,0,0,0,0,0,0
27295,0,0,0,0,0,0,0,0
27296,3,0,0,0,0,0,0,0
27297,1,1,0,0,0,0,0,0
27298,7,0,1,1,0,0,0,0
27299,0,0,1,0,0,0,0,0
27300,3,1,0,0,0,0,0,0
27301,8,3,7,1,0,0,0,0
27302,10,4,0,0,0,0,0,0
27303,0,0,5,1,0,0,0,0
27304,0,0,4,1,0,0,0,0
27305,0,0,3,0,0,0,0,0
27306,5,2,3,1,0,0,0,0
27307,2,0,2,2,0,0,0,0
27308,9,4,0,0,0,0,0,0
27309,15,6,2,2,0,0,0,0
27310,13,7,3,2,0,0,3,1
27311,2,2,0,0,0,0,8,3
27312,0,0,0,0,0,0,6,3
27313,0,0,1,1,0,0,0,0
27314,0,0,1,0,0,0,0,0
27315,6,2,1,0,0,0,0,0
27316,0,0,1,1,0,0,0,0
27317,0,0,0,0,0,0,0,0
27318,0,0,5,0,0,0,0,0
27319,3,2,1,1,0,0,0,0
27320,8,3,0,0,0,0,0,0
27321,8,0,0,0,0,0,0,0
27322,5,0,0,0,0,0,0,0
27323,0,0,0,0,0,0,0,0
27324,1,0,0,0,0,0,2,2
27325,0,0,0,0,0,0,0,0
27326,3,0,0,0,0,0,0,0
27327,7,3,1,1,0,0,0,0
27328,7,3,1,1,0,0,0,0
27329,10,0,0,0,0,0,0,0
27330,5,1,0,0,0,0,0,0
27331,4,0,0,0,0,0,0,0
27332,9,2,0,0,0,0,0,0
27333,10,3,0,0,0,0,0,0
27334,9,4,0,0,0,0,0,0
27335,7,3,0,0,0,0,0,0
27336,1,0,0,0,0,0,0,0
27337,0,0,2,1,0,0,0,0
27338,0,0,5,0,0,0,0,0
27339,7,4,4,0,0,0,0,0
27340,5,3,0,0,0,0,0,0
27341,5,0,0,0,0,0,0,0
27342,6,3,0,0,0,0,0,0
27343,7,0,0,0,0,0,0,0
27344,13,3,0,0,0,0,0,0
27345,6,3,1,1,0,0,0,0
27346,1,0,5,2,0,0,0,0
27347,0,0,5,2,0,0,0,0
27348,0,0,1,0,0,0,0,0
27349,0,0,10,5,0,0,0,0
27350,0,0,0,0,0,0,0,0
27351,0,0,1,0,0,0,0,0
27352,0,0,0,0,0,0,0,0
27353,0,0,0,0,0,0,0,0
27354,0,0,0,0,0,0,0,0
27355,0,0,0,0,0,0,0,0
27356,0,0,0,0,0,0,0,0
27357,0,0,0,0,0,0,0,0
27358,0,0,0,0,0,0,0,0
27359,0,0,0,0,0,0,0,0
27360,0,0,0,0,0,0,0,0
27361,0,0,0,0,0,0,0,0
27362,0,0,0,0,0,0,0,0
27363,0,0,0,0,0,0,0,0
27364,0,0,0,0,0,0,0,0
27365,0,0,0,0,0,0,0,0
27366,0,0,2,1,0,0,1,1
27367,0,0,2,0,0,0,0,0
27368,0,0,0,0,0,0,0,0
27369,0,0,0,0,0,0,0,0
27370,0,0,0,0,0,0,0,0
27371,0,0,0,0,0,0,0,0
27372,2,1,0,0,0,0,0,0
27373,0,0,0,0,0,0,0,0
27374,0,0,0,0,0,0,0,0
27375,0,0,0,0,0,0,0,0
27376,0,0,0,0,0,0,0,0
27377,0,0,2,1,0,0,0,0
27378,0,0,3,0,0,0,0,0
27379,0,0,1,0,0,0,0,0
27380,0,0,1,1,0,0,0,0
27381,0,0,0,0,0,0,0,0
27382,0,0,0,0,0,0,0,0
27383,0,0,0,0,0,0,0,0
27384,0,0,0,0,0,0,0,0
27385,0,0,0,0,0,0,0,0
27386,0,0,0,0,0,0,0,0
27387,0,0,0,0,0,0,0,0
27388,0,0,1,0,0,0,0,0
27389,5,4,0,0,0,0,2,1
27390,8,4,0,0,0,0,0,0
27391,23,6,0,0,0,0,0,0
27392,6,2,0,0,0,0,0,0
27393,4,3,0,0,0,0,0,0
27394,5,2,0,0,0,0,0,0
27395,0,0,0,0,0,0,0,0
27396,7,2,0,0,0,0,0,0
27397,3,0,0,0,0,0,0,0
27398,7,0,0,0,0,0,0,0
27399,1,0,0,0,0,0,0,0
27400,0,0,0,0,0,0,0,0
27401,5,0,0,0,0,0,0,0
27402,0,0,0,0,0,0,0,0
27403,0,0,0,0,0,0,0,0
27404,0,0,0,0,0,0,0,0
27405,0,0,0,0,0,0,0,0
27406,0,0,0,0,0,0,0,0
27407,0,0,0,0,0,0,0,0
27408,0,0,0,0,0,0,0,0
27409,0,0,0,0,0,0,0,0
27410,0,0,0,0,0,0,0,0
27411,0,0,0,0,0,0,0,0
27412,0,0,0,0,0,0,0,0
27413,0,0,0,0,0,0,0,0
27414,0,0,0,0,0,0,0,0
27415,0,0,0,0,0,0,0,0
27416,0,0,0,0,0,0,0,0
27417,0,0,0,0,0,0,0,0
27418,0,0,0,0,0,0,0,0
27419,0,0,0,0,0,0,0,0
27420,0,0,0,0,0,0,0,0
27421,0,0,0,0,0,0,0,0
27422,0,0,0,0,0,0,0,0
27423,0,0,0,0,0,0,0,0
27424,0,0,0,0,0,0,0,0
27425,0,0,0,0,0,0,0,0
27426,0,0,0,0,0,0,0,0
27427,0,0,0,0,0,0,0,0
27428,0,0,0,0,0,0,0,0
27429,0,0,0,0,0,0,0,0
27430,0,0,0,0,0,0,0,0
27431,0,0,0,0,0,0,0,0
27432,0,0,0,0,0,0,0,0
27433,0,0,0,0,0,0,0,0
27434,0,0,0,0,0,0,0,0
27435,0,0,0,0,0,0,0,0
27436,0,0,0,0,0,0,0,0
27437,0,0,0,0,0,0,0,0
27438,0,0,0,0,0,0,0,0
27439,0,0,0,0,0,0,0,0
27440,0,0,0,0,0,0,0,0
27441,0,0,0,0,0,0,0,0
27442,0,0,0,0,0,0,0,0
27443,0,0,0,0,0,0,0,0
27444,0,0,0,0,0,0,0,0
27445,0,0,0,0,0,0,0,0
27446,0,0,0,0,0,0,0,0
27447,0,0,0,0,0,0,0,0
27448,0,0,0,0,0,0,0,0
27449,0,0,0,0,0,0,0,0
27450,4,0,0,0,0,0,0,0
27451,0,0,0,0,0,0,0,0
27452,0,0,0,0,0,0,0,0
27453,0,0,0,0,0,0,0,0
27454,0,0,0,0,0,0,0,0
27455,0,0,0,0,0,0,0,0
27456,3,0,0,0,0,0,0,0
27457,0,0,0,0,0,0,0,0
27458,0,0,0,0,0,0,0,0
27459,0,0,0,0,0,0,0,0
27460,0,0,0,0,0,0,0,0
27461,0,0,0,0,0,0,0,0
27462,0,0,0,0,0,0,0,0
27463,0,0,0,0,0,0,0,0
27464,0,0,0,0,0,0,0,0
27465,0,0,0,0,0,0,0,0
27466,0,0,0,0,0,0,0,0
27467,2,0,0,0,0,0,0,0
27468,0,0,0,0,0,0,0,0
27469,9,2,0,0,0,0,0,0
27470,8,3,0,0,0,0,0,0
27471,6,0,0,0,0,0,0,0
27472,0,0,0,0,0,0,0,0
27473,0,0,0,0,0,0,0,0
27474,0,0,0,0,0,0,0,0
27475,0,0,0,0,0,0,0,0
27476,1,0,0,0,0,0,0,0
27477,1,0,0,0,0,0,0,0
27478,3,0,0,0,0,0,0,0
27479,0,0,0,0,0,0,0,0
27480,0,0,0,0,0,0,0,0
27481,0,0,0,0,0,0,0,0
27482,0,0,0,0,0,0,0,0
27483,0,0,0,0,0,0,0,0
27484,0,0,0,0,1,0,0,0
27485,0,0,0,0,0,0,0,0
27486,0,0,0,0,0,0,0,0
27487,0,0,0,0,0,0,0,0
27488,4,1,0,0,0,0,0,0
27489,1,0,0,0,0,0,0,0
27490,2,1,0,0,0,0,0,0
27491,2,0,0,0,0,0,0,0
27492,2,0,0,0,0,0,0,0
27493,6,1,0,0,0,0,0,0
27494,6,1,0,0,0,0,0,0
27495,4,0,0,0,0,0,0,0
27496,8,0,0,0,0,0,0,0
27497,14,0,0,0,0,0,0,0
27498,5,0,0,0,0,0,0,0
27499,17,2,0,0,0,0,0,0
27500,3,0,0,0,0,0,0,0
27501,2,0,0,0,0,0,0,0
27502,0,0,0,0,0,0,0,0
27503,0,0,0,0,0,0,0,0
27504,0,0,0,0,0,0,0,0
27505,1,0,0,0,0,0,0,0
27506,6,4,0,0,0,0,0,0
27507,4,0,0,0,0,0,0,0
27508,26,0,0,0,0,0,0,0
27509,9,2,0,0,0,0,0,0
27510,2,0,0,0,0,0,0,0
27511,2,0,0,0,0,0,0,0
27512,0,0,0,0,0,0,0,0
27513,9,0,0,0,0,0,0,0
27514,2,1,0,0,0,0,0,0
27515,5,3,0,0,0,0,0,0
27516,0,0,0,0,0,0,0,0
27517,9,4,0,0,0,0,0,0
27518,5,3,0,0,0,0,0,0
27519,9,0,0,0,0,0,0,0
